project,bugs,version,MAP_buglocator,MRR_buglocator,HIT1_buglocator,HIT5_buglocator,HIT10_buglocator,MAP_bluir,MRR_bluir,HIT1_bluir,HIT5_bluir,HIT10_bluir,MAP_brtracer,MRR_brtracer,HIT1_brtracer,HIT5_brtracer,HIT10_brtracer,MAP_amalgam,MRR_amalgam,HIT1_amalgam,HIT5_amalgam,HIT10_amalgam,MAP_blia,MRR_blia,HIT1_blia,HIT5_blia,HIT10_blia,MAP_locus,MRR_locus,HIT1_locus,HIT5_locus,HIT10_locus,MAP_blizzard,MRR_blizzard,HIT1_blizzard,HIT5_blizzard,HIT10_blizzard
Commons_LANG,209.0,16,0.6614620122299223,0.6764112966043894,0.5598086124401914,0.8277511961722488,0.8564593301435407,0.3989224151118887,0.3961464214039362,0.2583732057416268,0.5741626794258373,0.6842105263157895,0.7042555182552793,0.7144762203617211,0.6124401913875598,0.8421052631578947,0.861244019138756,0.3795150442884942,0.3871511438497914,0.23923444976076555,0.583732057416268,0.6794258373205742,0.7496314695952325,0.7628697259678121,0.6889952153110048,0.8516746411483254,0.8660287081339713,0.6051674443346446,0.6190238749774101,0.47368421052631576,0.7894736842105263,0.8229665071770335,0.3947353231563758,0.38924774056353,0.645933014354067,0.8708133971291866,0.8803827751196173
Commons_MATH,224.0,15,0.5047847941874849,0.5698641204840974,0.4642857142857143,0.6964285714285714,0.75,0.5107867976084979,0.5015548540723507,0.3705357142857143,0.65625,0.7276785714285714,0.5982626791613896,0.6779714641661277,0.6071428571428571,0.78125,0.8125,0.4389675140161589,0.47029685554613193,0.33035714285714285,0.6428571428571429,0.7276785714285714,0.6222578109376293,0.6707226542834244,0.5892857142857143,0.7767857142857143,0.7946428571428571,0.5015483128604261,0.5478347092226288,0.42857142857142855,0.6919642857142857,0.7544642857142857,0.34211790971649597,0.33547351705833856,0.5491071428571429,0.75,0.7857142857142857
Commons_WEAVER,2.0,1,0.40909090909090906,0.41666666666666663,0.0,1.0,1.0,0.10267857142857142,0.07142857142857142,0.0,0.0,0.5,0.4403769841269841,0.375,0.0,1.0,1.0,0.09821428571428571,0.07142857142857142,0.0,0.0,0.5,0.7083333333333333,0.6666666666666666,0.5,1.0,1.0,0.3679232804232804,0.55,0.5,0.5,1.0,0.3125,0.29166666666666663,0.0,1.0,1.0
JBoss_ENTESB,39.0,3,0.04027705416157247,0.05112702365504983,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.06195489071055654,0.04876809917199312,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.03272208562659087,0.0413714602985858,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.12499397820971986,0.10779617985500338,0.07692307692307693,0.1282051282051282,0.20512820512820512,0.040591440122966775,0.039555814555814556,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.05092908190409531,0.07697003850850005,0.02564102564102564,0.1282051282051282,0.20512820512820512,0.03346560846560847,0.035286935286935286,0.02564102564102564,0.10256410256410256,0.1282051282051282
JBoss_JBMETA,26.0,5,0.26828363279832856,0.32817318135644974,0.23076923076923078,0.46153846153846156,0.5,0.18198373059225526,0.17284044444690297,0.11538461538461539,0.19230769230769232,0.3076923076923077,0.31175298548755903,0.3625017307988737,0.3076923076923077,0.46153846153846156,0.5,0.1675965618684099,0.18725495172101686,0.11538461538461539,0.23076923076923078,0.34615384615384615,0.28359446232457663,0.32536851286851287,0.23076923076923078,0.38461538461538464,0.5,0.3190960759266038,0.36519263684716147,0.3076923076923077,0.4230769230769231,0.4230769230769231,0.12801573426573426,0.12176573426573427,0.15384615384615385,0.2692307692307692,0.4230769230769231
Previous_AspectJ,1140.0,4,0.0,0.0,0.0,0.0,0.0,0.012033196030546544,0.01271944348336297,0.009649122807017544,0.014912280701754385,0.018421052631578946,0.0,0.0,0.0,0.0,0.0,0.12393939229797564,0.16524523076939496,0.09649122807017543,0.23421052631578948,0.29473684210526313,0.0,0.0,0.0,0.0,0.0,0.21937804751603387,0.28424857849589913,0.17192982456140352,0.387719298245614,0.5078947368421053,0.03693624844940637,0.038029511911090885,0.04912280701754386,0.09210526315789473,0.11052631578947368
Previous_JDT,94.0,1,0.14459838372343103,0.2327870346656504,0.1595744680851064,0.2872340425531915,0.3404255319148936,0.16176755778986354,0.16381171621188037,0.11702127659574468,0.20212765957446807,0.24468085106382978,0.2901615593097099,0.38346085139511177,0.2765957446808511,0.46808510638297873,0.574468085106383,0.11575097232282186,0.1639050786618949,0.11702127659574468,0.20212765957446807,0.24468085106382978,0.1947473793745416,0.24843787050068233,0.14893617021276595,0.3617021276595745,0.44680851063829785,0.22398818345748828,0.3022929076121945,0.20212765957446807,0.4148936170212766,0.5,0.0,0.0,0.0,0.0,0.0
Previous_PDE,59.0,1,0.3915908873244538,0.4808576760753293,0.3728813559322034,0.5423728813559322,0.6271186440677966,0.1763708412831987,0.17870879940984816,0.1016949152542373,0.2711864406779661,0.3050847457627119,0.42497505524846324,0.5469405883224391,0.4406779661016949,0.711864406779661,0.8135593220338984,0.16999584018547179,0.1853043869071836,0.1016949152542373,0.2711864406779661,0.3050847457627119,0.39364130741482467,0.4637162272494202,0.3559322033898305,0.559322033898305,0.6101694915254238,0.4023201243398119,0.5003532761004034,0.3728813559322034,0.6440677966101694,0.7457627118644068,0.15298464874736062,0.15797747450289823,0.22033898305084745,0.3728813559322034,0.4915254237288136
Previous_SWT,294.0,3,0.3800864394394985,0.4384435563914581,0.30272108843537415,0.608843537414966,0.6938775510204082,0.39165463426735025,0.389066570683881,0.2789115646258503,0.5068027210884354,0.5986394557823129,0.5119019377096089,0.579493330139503,0.4421768707482993,0.7585034013605442,0.8401360544217688,0.37265009674202815,0.3896246297466198,0.2891156462585034,0.5034013605442177,0.5782312925170068,0.5569568469588727,0.6516283625835988,0.5374149659863946,0.7993197278911565,0.8605442176870748,0.08868880551239582,0.10499867484997275,0.06462585034013606,0.16326530612244897,0.19387755102040816,0.29009648061164506,0.27623391347881154,0.3673469387755102,0.6700680272108843,0.7755102040816326
Previous_ZXing,20.0,1,0.3277438994270395,0.3829338912974292,0.25,0.55,0.75,0.30343703179128295,0.3180272813013086,0.25,0.4,0.4,0.39374272068314353,0.42194249238627046,0.3,0.55,0.75,0.2520422857639387,0.2866644519749207,0.2,0.35,0.45,0.5530519767588733,0.5697186434255399,0.5,0.6,0.75,0.4669179676466692,0.5512254759129759,0.45,0.65,0.8,0.22787878787878788,0.22833333333333336,0.3,0.6,0.6
